precision	recall	threshold	method
4.20972644377	98.752228164	0.327	dann
4.21420964552	98.752228164	0.328	dann
4.20884389984	98.5739750446	0.329	dann
4.21140811819	98.5739750446	0.33	dann
4.21397546293	98.5739750446	0.331	dann
4.21783235451	98.5739750446	0.332	dann
4.21341882299	98.3957219251	0.333	dann
4.21534936999	98.3957219251	0.334	dann
4.21760391198	98.3957219251	0.335	dann
4.22115164028	98.3957219251	0.336	dann
4.22535211268	98.3957219251	0.337	dann
4.21898928025	98.2174688057	0.338	dann
4.22448823124	98.2174688057	0.339	dann
4.22675667383	98.2174688057	0.34	dann
4.23000153539	98.2174688057	0.341	dann
4.23292617347	98.2174688057	0.342	dann
4.22686750692	98.0392156863	0.343	dann
4.23044381201	98.0392156863	0.344	dann
4.23467816446	98.0392156863	0.345	dann
4.23023578363	97.8609625668	0.346	dann
4.23121387283	97.8609625668	0.347	dann
4.2270904042	97.6827094474	0.348	dann
4.22970052485	97.6827094474	0.349	dann
4.23329470838	97.6827094474	0.35	dann
4.23722260883	97.6827094474	0.351	dann
4.24050143156	97.6827094474	0.352	dann
4.24378533261	97.6827094474	0.353	dann
4.2477327339	97.6827094474	0.354	dann
4.25003877773	97.6827094474	0.355	dann
4.25300737291	97.6827094474	0.356	dann
4.24176507147	97.3262032086	0.357	dann
4.24374319913	97.3262032086	0.358	dann
4.25068119891	97.3262032086	0.359	dann
4.25399298792	97.3262032086	0.36	dann
4.25050694119	97.1479500891	0.361	dann
4.25316060559	97.1479500891	0.362	dann
4.2480087459	96.9696969697	0.363	dann
4.251660805	96.9696969697	0.364	dann
4.25498631208	96.9696969697	0.365	dann
4.25998433829	96.9696969697	0.366	dann
4.26532852438	96.9696969697	0.367	dann
4.26934547167	96.9696969697	0.368	dann
4.27404148334	96.9696969697	0.369	dann
4.27908440179	96.9696969697	0.37	dann
4.28380187416	96.9696969697	0.371	dann
4.28684003152	96.9696969697	0.372	dann
4.29089761792	96.9696969697	0.373	dann
4.29496289278	96.9696969697	0.374	dann
4.2911332385	96.7914438503	0.375	dann
4.29520645467	96.7914438503	0.376	dann
4.29996832436	96.7914438503	0.377	dann
4.29749444973	96.6131907308	0.378	dann
4.30090461831	96.6131907308	0.379	dann
4.30603003098	96.6131907308	0.38	dann
4.3111676742	96.6131907308	0.381	dann
4.31769298176	96.6131907308	0.382	dann
4.31763766959	96.4349376114	0.383	dann
4.29678140724	95.9001782531	0.384	dann
4.30159110898	95.9001782531	0.385	dann
4.30641159049	95.9001782531	0.386	dann
4.31573880956	95.9001782531	0.387	dann
4.32024411788	95.9001782531	0.388	dann
4.32302129369	95.9001782531	0.389	dann
4.32719375855	95.9001782531	0.39	dann
4.33102559974	95.9001782531	0.391	dann
4.32855070127	95.7219251337	0.392	dann
4.32467322898	95.5436720143	0.393	dann
4.3302633705	95.5436720143	0.394	dann
4.33586798253	95.5436720143	0.395	dann
4.33972957655	95.5436720143	0.396	dann
4.34606340712	95.5436720143	0.397	dann
4.35170902005	95.5436720143	0.398	dann
4.35736931957	95.5436720143	0.399	dann
4.36162421678	95.5436720143	0.4	dann
4.35951760104	95.3654188948	0.401	dann
4.36520887728	95.3654188948	0.402	dann
4.3716293512	95.3654188948	0.403	dann
4.37842703986	95.3654188948	0.404	dann
4.38524590164	95.3654188948	0.405	dann
4.38956350509	95.3654188948	0.406	dann
4.3849564789	95.1871657754	0.407	dann
4.39000328839	95.1871657754	0.408	dann
4.38755350675	95.008912656	0.409	dann
4.39261579034	95.008912656	0.41	dann
4.39732695322	95.008912656	0.411	dann
4.39669421488	94.8306595365	0.412	dann
4.40288007945	94.8306595365	0.413	dann
4.41347270616	94.8306595365	0.414	dann
4.42044038222	94.8306595365	0.415	dann
4.42301296974	94.8306595365	0.416	dann
4.43111777445	94.8306595365	0.417	dann
4.43777110444	94.8306595365	0.418	dann
4.44258872651	94.8306595365	0.419	dann
4.44890449908	94.8306595365	0.42	dann
4.44574681849	94.6524064171	0.421	dann
4.45171026157	94.6524064171	0.422	dann
4.45881266269	94.6524064171	0.423	dann
4.46518668012	94.6524064171	0.424	dann
4.47421638018	94.6524064171	0.425	dann
4.48025649679	94.6524064171	0.426	dann
4.47899940843	94.4741532977	0.427	dann
4.48468437976	94.4741532977	0.428	dann
4.49228682828	94.4741532977	0.429	dann
4.49800560129	94.4741532977	0.43	dann
4.50335627496	94.4741532977	0.431	dann
4.50871969375	94.4741532977	0.432	dann
4.51563431882	94.4741532977	0.433	dann
4.51249680116	94.2959001783	0.434	dann
4.51827810044	94.2959001783	0.435	dann
4.52330055579	94.2959001783	0.436	dann
4.53104925054	94.2959001783	0.437	dann
4.53882453882	94.2959001783	0.438	dann
4.5466265578	94.2959001783	0.439	dann
4.54662877809	94.1176470588	0.44	dann
4.54623878537	93.9393939394	0.441	dann
4.55645858551	93.9393939394	0.442	dann
4.56277056277	93.9393939394	0.443	dann
4.56989247312	93.9393939394	0.444	dann
4.57544712624	93.9393939394	0.445	dann
4.58380447073	93.9393939394	0.446	dann
4.58579881657	93.9393939394	0.447	dann
4.59419405457	93.9393939394	0.448	dann
4.59900514879	93.9393939394	0.449	dann
4.603022098	93.9393939394	0.45	dann
4.60986703989	93.9393939394	0.451	dann
4.61592362267	93.9393939394	0.452	dann
4.62118554893	93.9393939394	0.453	dann
4.62767825782	93.9393939394	0.454	dann
4.63337436258	93.9393939394	0.455	dann
4.64685653822	93.9393939394	0.456	dann
4.64295171683	93.76114082	0.457	dann
4.65034037662	93.76114082	0.458	dann
4.6577525901	93.76114082	0.459	dann
4.66477474282	93.76114082	0.46	dann
4.67098836693	93.76114082	0.461	dann
4.67971530249	93.76114082	0.462	dann
4.688057041	93.76114082	0.463	dann
4.69265768579	93.76114082	0.464	dann
4.69252770826	93.5828877005	0.465	dann
4.6992481203	93.5828877005	0.466	dann
4.70683162991	93.5828877005	0.467	dann
4.71011235955	93.4046345811	0.468	dann
4.71859522738	93.4046345811	0.469	dann
4.71681096681	93.2263814617	0.47	dann
4.72746994486	93.2263814617	0.471	dann
4.73217517191	93.2263814617	0.472	dann
4.72997462849	93.0481283422	0.473	dann
4.7385620915	93.0481283422	0.474	dann
4.75279978148	93.0481283422	0.475	dann
4.7619047619	93.0481283422	0.476	dann
4.76973684211	93.0481283422	0.477	dann
4.77715749977	93.0481283422	0.478	dann
4.78372434018	93.0481283422	0.479	dann
4.79206830074	93.0481283422	0.48	dann
4.79168582728	92.8698752228	0.481	dann
4.79786352334	92.8698752228	0.482	dann
4.80627306273	92.8698752228	0.483	dann
4.80724785061	92.6916221034	0.484	dann
4.81347773767	92.6916221034	0.485	dann
4.81536463166	92.513368984	0.486	dann
4.82386838926	92.513368984	0.487	dann
4.83600447261	92.513368984	0.488	dann
4.84684348151	92.513368984	0.489	dann
4.85545888296	92.513368984	0.49	dann
4.86364914254	92.513368984	0.491	dann
4.8755284171	92.513368984	0.492	dann
4.88424618859	92.513368984	0.493	dann
4.86517065812	91.9786096257	0.494	dann
4.87528344671	91.9786096257	0.495	dann
4.88636363636	91.9786096257	0.496	dann
4.89470688674	91.9786096257	0.497	dann
4.89497196084	91.8003565062	0.498	dann
4.90709861839	91.8003565062	0.499	dann
4.91254898213	91.6221033868	0.5	dann
4.92101483964	91.6221033868	0.501	dann
4.91693075963	91.265597148	0.502	dann
4.91582491582	91.0873440285	0.503	dann
4.92577597841	91.0873440285	0.504	dann
4.92801236834	90.9090909091	0.505	dann
4.93659858678	90.9090909091	0.506	dann
4.94809352867	90.9090909091	0.507	dann
4.96157213737	90.9090909091	0.508	dann
4.9712447607	90.9090909091	0.509	dann
4.97901005565	90.9090909091	0.51	dann
4.98338870432	90.9090909091	0.511	dann
4.99314666145	90.9090909091	0.512	dann
5.00638068126	90.9090909091	0.513	dann
5.01425621866	90.9090909091	0.514	dann
5.00492610837	90.5525846702	0.515	dann
5.00691289749	90.3743315508	0.516	dann
5.01682169009	90.3743315508	0.517	dann
5.03026093859	90.3743315508	0.518	dann
5.04226752859	90.3743315508	0.519	dann
5.04385964912	90.1960784314	0.52	dann
5.05242136795	90.1960784314	0.521	dann
5.06405124099	90.1960784314	0.522	dann
5.0626566416	90.0178253119	0.523	dann
5.07231820008	90.0178253119	0.524	dann
5.07859733978	89.8395721925	0.525	dann
5.08936685853	89.8395721925	0.526	dann
5.08302956663	89.4830659537	0.527	dann
5.09334415584	89.4830659537	0.528	dann
5.10370069134	89.4830659537	0.529	dann
5.1135784863	89.4830659537	0.53	dann
5.12454062883	89.4830659537	0.531	dann
5.12899262899	89.3048128342	0.532	dann
5.14215334086	89.3048128342	0.533	dann
5.14138817481	89.1265597148	0.534	dann
5.15357658215	89.1265597148	0.535	dann
5.15389382359	88.9483065954	0.536	dann
5.16276176654	88.7700534759	0.537	dann
5.17456359102	88.7700534759	0.538	dann
5.17546600021	88.5918003565	0.539	dann
5.18897473376	88.5918003565	0.54	dann
5.20309882747	88.5918003565	0.541	dann
5.20352496853	88.4135472371	0.542	dann
5.21720837278	88.4135472371	0.543	dann
5.22655426765	88.4135472371	0.544	dann
5.23703938338	88.4135472371	0.545	dann
5.25145579672	88.4135472371	0.546	dann
5.25143220878	88.2352941176	0.547	dann
5.26819923372	88.2352941176	0.548	dann
5.26989545552	88.0570409982	0.549	dann
5.28455284553	88.0570409982	0.55	dann
5.30156685984	88.0570409982	0.551	dann
5.31411359725	88.0570409982	0.552	dann
5.32052665659	87.8787878788	0.553	dann
5.32582810132	87.7005347594	0.554	dann
5.33333333333	87.7005347594	0.555	dann
5.34492123846	87.7005347594	0.556	dann
5.36415176625	87.7005347594	0.557	dann
5.36964129484	87.5222816399	0.558	dann
5.38023230331	87.5222816399	0.559	dann
5.39619738433	87.5222816399	0.56	dann
5.41106458012	87.5222816399	0.561	dann
5.4314159292	87.5222816399	0.562	dann
5.43719485131	87.3440285205	0.563	dann
5.45292677498	87.3440285205	0.564	dann
5.45698024774	87.1657754011	0.565	dann
5.4604453396	86.9875222816	0.566	dann
5.47392035895	86.9875222816	0.567	dann
5.49240292628	86.9875222816	0.568	dann
5.48532731377	86.6310160428	0.569	dann
5.50334050504	86.6310160428	0.57	dann
5.51771117166	86.6310160428	0.571	dann
5.52391799544	86.4527629234	0.572	dann
5.52763819095	86.2745098039	0.573	dann
5.54410080183	86.2745098039	0.574	dann
5.5383201195	85.9180035651	0.575	dann
5.55940023068	85.9180035651	0.576	dann
5.58128763316	85.9180035651	0.577	dann
5.5826369545	85.7397504456	0.578	dann
5.59114735003	85.5614973262	0.579	dann
5.59448726933	85.3832442068	0.58	dann
5.6148165514	85.3832442068	0.581	dann
5.62220653964	85.2049910873	0.582	dann
5.63612781512	85.2049910873	0.583	dann
5.64945041957	85.2049910873	0.584	dann
5.67022538553	85.2049910873	0.585	dann
5.65543517085	84.6702317291	0.586	dann
5.66037735849	84.4919786096	0.587	dann
5.6814095649	84.4919786096	0.588	dann
5.70122684628	84.4919786096	0.589	dann
5.71635311143	84.4919786096	0.59	dann
5.72948144567	84.4919786096	0.591	dann
5.71671319335	83.9572192513	0.592	dann
5.73620752649	83.9572192513	0.593	dann
5.75794621027	83.9572192513	0.594	dann
5.77914110429	83.9572192513	0.595	dann
5.7924574809	83.7789661319	0.596	dann
5.81251545882	83.7789661319	0.597	dann
5.82909587002	83.7789661319	0.598	dann
5.8501369181	83.7789661319	0.599	dann
5.86620069895	83.7789661319	0.6	dann
5.88161681892	83.7789661319	0.601	dann
5.88087459161	83.422459893	0.602	dann
5.89866397782	83.422459893	0.603	dann
5.91064422225	83.2442067736	0.604	dann
5.92197229635	83.0659536542	0.605	dann
5.9349074665	82.8877005348	0.606	dann
5.95695618755	82.8877005348	0.607	dann
5.98224623697	82.8877005348	0.608	dann
5.98941525752	82.7094474153	0.609	dann
6.00569505566	82.7094474153	0.61	dann
6.02910602911	82.7094474153	0.611	dann
6.03571894147	82.5311942959	0.612	dann
6.04237509809	82.3529411765	0.613	dann
6.06458388028	82.3529411765	0.614	dann
6.09498680739	82.3529411765	0.615	dann
6.10030435358	82.174688057	0.616	dann
6.12380446334	82.174688057	0.617	dann
6.11510791367	81.8181818182	0.618	dann
6.13964686998	81.8181818182	0.619	dann
6.13422818792	81.4616755793	0.62	dann
6.15488215488	81.4616755793	0.621	dann
6.17818034338	81.4616755793	0.622	dann
6.19577006508	81.4616755793	0.623	dann
6.21346023114	81.4616755793	0.624	dann
6.22955288986	81.4616755793	0.625	dann
6.23803009576	81.2834224599	0.626	dann
6.24485314301	81.1051693405	0.627	dann
6.25516671259	80.926916221	0.628	dann
6.27939142462	80.926916221	0.629	dann
6.2856348213	80.5704099822	0.63	dann
6.31020522128	80.5704099822	0.631	dann
6.31224575677	80.2139037433	0.632	dann
6.32750845547	80.0356506239	0.633	dann
6.34022077554	79.8573975045	0.634	dann
6.36544472862	79.8573975045	0.635	dann
6.39451898373	79.8573975045	0.636	dann
6.38785448296	79.5008912656	0.637	dann
6.40195655301	79.3226381462	0.638	dann
6.41711229947	79.1443850267	0.639	dann
6.4375815572	79.1443850267	0.64	dann
6.45114314839	78.9661319073	0.641	dann
6.45397336455	78.6096256684	0.642	dann
6.48624797764	78.6096256684	0.643	dann
6.50502661147	78.431372549	0.644	dann
6.50948991696	78.2531194296	0.645	dann
6.53760238273	78.2531194296	0.646	dann
6.56105215962	78.2531194296	0.647	dann
6.58646616541	78.0748663102	0.648	dann
6.58610271903	77.7183600713	0.649	dann
6.61909822377	77.7183600713	0.65	dann
6.63210855313	77.5401069519	0.651	dann
6.6595223515	77.5401069519	0.652	dann
6.64206642066	77.0053475936	0.653	dann
6.68316831683	77.0053475936	0.654	dann
6.69254658385	76.8270944742	0.655	dann
6.71350507416	76.6488413547	0.656	dann
6.72519203637	76.4705882353	0.657	dann
6.74759577487	76.2923351159	0.658	dann
6.73427349073	75.7575757576	0.659	dann
6.74944285259	75.5793226381	0.66	dann
6.75524251641	75.2228163993	0.661	dann
6.76001931434	74.8663101604	0.662	dann
6.78623364033	74.8663101604	0.663	dann
6.8093385214	74.8663101604	0.664	dann
6.8359375	74.8663101604	0.665	dann
6.86162391766	74.8663101604	0.666	dann
6.87787261983	74.688057041	0.667	dann
6.89541405477	74.5098039216	0.668	dann
6.91656991209	74.3315508021	0.669	dann
6.95	74.3315508021	0.67	dann
6.9397993311	73.9750445633	0.671	dann
6.95447673442	73.7967914439	0.672	dann
6.96811202969	73.6185383244	0.673	dann
6.97437637875	73.2620320856	0.674	dann
6.95488721805	72.5490196078	0.675	dann
6.98194325021	72.3707664884	0.676	dann
7.00966850829	72.3707664884	0.677	dann
7.04738760632	72.3707664884	0.678	dann
7.09170305677	72.3707664884	0.679	dann
7.13031260976	72.3707664884	0.68	dann
7.17321997875	72.192513369	0.681	dann
7.21282279608	72.192513369	0.682	dann
7.25026852846	72.192513369	0.683	dann
7.28155339806	72.192513369	0.684	dann
7.33695652174	72.192513369	0.685	dann
7.36631502364	72.192513369	0.686	dann
7.41486634932	72.192513369	0.687	dann
7.43330266789	72.0142602496	0.688	dann
7.43893412287	71.6577540107	0.689	dann
7.46795467212	71.6577540107	0.69	dann
7.51121076233	71.6577540107	0.691	dann
7.5333458576	71.4795008913	0.692	dann
7.53114382786	71.1229946524	0.693	dann
7.53606681853	70.7664884135	0.694	dann
7.55436856162	70.5882352941	0.695	dann
7.57430488974	70.4099821747	0.696	dann
7.61372397841	70.4099821747	0.697	dann
7.63565891473	70.2317290553	0.698	dann
7.67578125	70.0534759358	0.699	dann
7.68777034998	69.696969697	0.7	dann
7.71971496437	69.5187165775	0.701	dann
7.7627388535	69.5187165775	0.702	dann
7.8125	69.5187165775	0.703	dann
7.86766189227	69.5187165775	0.704	dann
7.90650406504	69.3404634581	0.705	dann
7.92483660131	69.1622103387	0.706	dann
7.9753340185	69.1622103387	0.707	dann
8.01984291029	69.1622103387	0.708	dann
8.07660283097	69.1622103387	0.709	dann
8.11885331659	69.1622103387	0.71	dann
8.14908401769	68.9839572193	0.711	dann
8.14814814815	68.6274509804	0.712	dann
8.17543112625	68.449197861	0.713	dann
8.20655667452	68.2709447415	0.714	dann
8.25965063619	68.2709447415	0.715	dann
8.27002387671	67.9144385027	0.716	dann
8.28415300546	67.5579322638	0.717	dann
8.29665492958	67.201426025	0.718	dann
8.30564784053	66.8449197861	0.719	dann
8.3686677081	66.8449197861	0.72	dann
8.4061869536	66.8449197861	0.721	dann
8.42557036368	66.4884135472	0.722	dann
8.47342117219	66.4884135472	0.723	dann
8.51063829787	66.3101604278	0.724	dann
8.55430020752	66.1319073084	0.725	dann
8.52049085436	65.5971479501	0.726	dann
8.57608948963	65.5971479501	0.727	dann
8.64864864865	65.5971479501	0.728	dann
8.71624822359	65.5971479501	0.729	dann
8.75685993796	65.4188948307	0.73	dann
8.80442626894	65.2406417112	0.731	dann
8.86198547215	65.2406417112	0.732	dann
8.92682926829	65.2406417112	0.733	dann
8.9364844904	64.7058823529	0.734	dann
8.97372335151	64.5276292335	0.735	dann
9.05452726363	64.5276292335	0.736	dann
9.12988650694	64.5276292335	0.737	dann
9.16941833884	64.3493761141	0.738	dann
9.23313670172	64.1711229947	0.739	dann
9.29512006197	64.1711229947	0.74	dann
9.35870698644	63.9928698752	0.741	dann
9.40372997111	63.8146167558	0.742	dann
9.38656795346	63.2798573975	0.743	dann
9.42994139584	63.1016042781	0.744	dann
9.48298955264	63.1016042781	0.745	dann
9.56498243718	63.1016042781	0.746	dann
9.65103598691	63.1016042781	0.747	dann
9.71916299559	62.9233511586	0.748	dann
9.75069252078	62.7450980392	0.749	dann
9.78806469604	62.5668449198	0.75	dann
9.86509274874	62.5668449198	0.751	dann
9.9178237461	62.3885918004	0.752	dann
9.95138690306	62.0320855615	0.753	dann
10.0202136876	61.8538324421	0.754	dann
10.0495193708	61.4973262032	0.755	dann
10.0852690385	61.1408199643	0.756	dann
10.1130279595	60.6060606061	0.757	dann
10.1583507619	60.6060606061	0.758	dann
10.2347983143	60.6060606061	0.759	dann
10.3469263542	60.6060606061	0.76	dann
10.417947142	60.4278074866	0.761	dann
10.5181507912	60.4278074866	0.762	dann
10.607008761	60.4278074866	0.763	dann
10.6624605678	60.2495543672	0.764	dann
10.7120152575	60.0713012478	0.765	dann
10.8038585209	59.8930481283	0.766	dann
10.8379165319	59.7147950089	0.767	dann
10.8674304419	59.1800356506	0.768	dann
10.9933774834	59.1800356506	0.769	dann
11.1372022811	59.1800356506	0.77	dann
11.2466124661	59.1800356506	0.771	dann
11.3271920846	59.1800356506	0.772	dann
11.3714679531	58.8235294118	0.773	dann
11.4245907349	58.4670231729	0.774	dann
11.5289982425	58.4670231729	0.775	dann
11.5860120099	58.4670231729	0.776	dann
11.6303960043	58.110516934	0.777	dann
11.7308384311	58.110516934	0.778	dann
11.7775354417	57.7540106952	0.779	dann
11.8899082569	57.7540106952	0.78	dann
12.0535714286	57.7540106952	0.781	dann
12.1291776192	57.5757575758	0.782	dann
12.2487675389	57.5757575758	0.783	dann
12.3277182236	57.3975044563	0.784	dann
12.3938223938	57.2192513369	0.785	dann
12.3928293063	56.6844919786	0.786	dann
12.5493291239	56.6844919786	0.787	dann
12.6345157433	56.5062388592	0.788	dann
12.7514078842	56.5062388592	0.789	dann
12.8652597403	56.5062388592	0.79	dann
12.9827444536	56.3279857398	0.791	dann
13.1392931393	56.3279857398	0.792	dann
13.2828919714	56.3279857398	0.793	dann
13.3871653209	56.1497326203	0.794	dann
13.4879725086	55.9714795009	0.795	dann
13.5732870772	55.7932263815	0.796	dann
13.7505509035	55.614973262	0.797	dann
13.9025480554	55.4367201426	0.798	dann
14.0279657194	55.4367201426	0.799	dann
14.129443938	55.2584670232	0.8	dann
14.2068965517	55.0802139037	0.801	dann
14.3056849953	54.7237076649	0.802	dann
14.4674835061	54.7237076649	0.803	dann
14.6329837941	54.7237076649	0.804	dann
14.8166023166	54.7237076649	0.805	dann
15.0048875855	54.7237076649	0.806	dann
15.1635282458	54.5454545455	0.807	dann
15.2271592611	54.367201426	0.808	dann
15.314861461	54.1889483066	0.809	dann
15.4591836735	54.0106951872	0.81	dann
15.6105100464	54.0106951872	0.811	dann
15.7016171101	53.6541889483	0.812	dann
15.8478605388	53.4759358289	0.813	dann
15.9807589524	53.2976827094	0.814	dann
16.1709031909	53.2976827094	0.815	dann
16.3566739606	53.2976827094	0.816	dann
16.3988919668	52.7629233512	0.817	dann
16.5266106443	52.5846702317	0.818	dann
16.742338252	52.5846702317	0.819	dann
16.8860904408	52.5846702317	0.82	dann
17.1728971963	52.4064171123	0.821	dann
17.3144876325	52.4064171123	0.822	dann
17.4508636093	52.2281639929	0.823	dann
17.5577156744	51.5151515152	0.824	dann
17.6615384615	51.1586452763	0.825	dann
17.7791640674	50.8021390374	0.826	dann
18.01517067	50.8021390374	0.827	dann
18.2458386684	50.8021390374	0.828	dann
18.4535412606	50.623885918	0.829	dann
18.6798679868	50.4456327986	0.83	dann
18.9044756179	50.4456327986	0.831	dann
19.1994572592	50.4456327986	0.832	dann
19.3438140807	50.4456327986	0.833	dann
19.3905817175	49.9108734403	0.834	dann
19.5804195804	49.9108734403	0.835	dann
19.7583511016	49.5543672014	0.836	dann
19.9856218548	49.5543672014	0.837	dann
20.2181818182	49.5543672014	0.838	dann
20.442804428	49.376114082	0.839	dann
20.6123973114	49.1978609626	0.84	dann
20.7362885049	49.1978609626	0.841	dann
21.0727969349	49.0196078431	0.842	dann
21.3728549142	48.8413547237	0.843	dann
21.8326693227	48.8413547237	0.844	dann
22.0611916264	48.8413547237	0.845	dann
22.3039215686	48.6631016043	0.846	dann
22.6556016598	48.6631016043	0.847	dann
22.8379513014	48.4848484848	0.848	dann
23.2418524871	48.3065953654	0.849	dann
23.539668701	48.128342246	0.85	dann
23.7588652482	47.7718360071	0.851	dann
24.1007194245	47.7718360071	0.852	dann
24.5421245421	47.7718360071	0.853	dann
24.7903075489	47.4153297683	0.854	dann
24.9765258216	47.4153297683	0.855	dann
25.2371916509	47.4153297683	0.856	dann
25.6286266925	47.2370766488	0.857	dann
26.0058881256	47.2370766488	0.858	dann
26.0912698413	46.88057041	0.859	dann
26.4853977845	46.88057041	0.86	dann
26.7820773931	46.88057041	0.861	dann
27.1502590674	46.7023172906	0.862	dann
27.8427205101	46.7023172906	0.863	dann
28.354978355	46.7023172906	0.864	dann
28.6659316428	46.3458110517	0.865	dann
28.8418708241	46.1675579323	0.866	dann
29.2655367232	46.1675579323	0.867	dann
29.3849658314	45.9893048128	0.868	dann
29.8837209302	45.8110516934	0.869	dann
30.1418439716	45.4545454545	0.87	dann
30.612244898	45.4545454545	0.871	dann
30.9756097561	45.2762923351	0.872	dann
31.157635468	45.0980392157	0.873	dann
31.5789473684	44.9197860963	0.874	dann
31.8822023047	44.385026738	0.875	dann
32.212160414	44.385026738	0.876	dann
32.7201051248	44.385026738	0.877	dann
32.9801324503	44.385026738	0.878	dann
33.5588633288	44.2067736185	0.879	dann
33.9285714286	44.0285204991	0.88	dann
34.21418637	43.8502673797	0.881	dann
34.4101123596	43.6720142602	0.882	dann
34.7517730496	43.6720142602	0.883	dann
35.2092352092	43.4937611408	0.884	dann
35.6828193833	43.3155080214	0.885	dann
36.1069836553	43.3155080214	0.886	dann
36.5963855422	43.3155080214	0.887	dann
36.8902439024	43.137254902	0.888	dann
37.1165644172	43.137254902	0.889	dann
37.8716744914	43.137254902	0.89	dann
38.2911392405	43.137254902	0.891	dann
38.5964912281	43.137254902	0.892	dann
38.9694041868	43.137254902	0.893	dann
39.4435351882	42.9590017825	0.894	dann
39.8671096346	42.7807486631	0.895	dann
41.0256410256	42.7807486631	0.896	dann
41.5944540728	42.7807486631	0.897	dann
42.2261484099	42.6024955437	0.898	dann
42.6785714286	42.6024955437	0.899	dann
43.2971014493	42.6024955437	0.9	dann
43.6131386861	42.6024955437	0.901	dann
44.3413729128	42.6024955437	0.902	dann
44.8405253283	42.6024955437	0.903	dann
45.0094161959	42.6024955437	0.904	dann
45.5238095238	42.6024955437	0.905	dann
45.9459459459	42.4242424242	0.906	dann
46.484375	42.4242424242	0.907	dann
47.1172962227	42.2459893048	0.908	dann
47.49498998	42.2459893048	0.909	dann
47.9674796748	42.0677361854	0.91	dann
47.9423868313	41.5329768271	0.911	dann
48.5355648536	41.3547237077	0.912	dann
49.0486257928	41.3547237077	0.913	dann
49.5726495726	41.3547237077	0.914	dann
49.7826086957	40.8199643494	0.915	dann
50.0	40.8199643494	0.916	dann
50.8888888889	40.8199643494	0.917	dann
51.2304250559	40.8199643494	0.918	dann
52.1739130435	40.6417112299	0.919	dann
52.9137529138	40.4634581105	0.92	dann
53.5885167464	39.9286987522	0.921	dann
54.501216545	39.9286987522	0.922	dann
55.4726368159	39.7504456328	0.923	dann
55.75	39.7504456328	0.924	dann
56.1712846348	39.7504456328	0.925	dann
56.7010309278	39.2156862745	0.926	dann
57.03125	39.0374331551	0.927	dann
57.180156658	39.0374331551	0.928	dann
57.7836411609	39.0374331551	0.929	dann
58.2446808511	39.0374331551	0.93	dann
58.9189189189	38.8591800357	0.931	dann
59.2391304348	38.8591800357	0.932	dann
59.9447513812	38.6809269162	0.933	dann
59.9447513812	38.6809269162	0.934	dann
60.5042016807	38.5026737968	0.935	dann
60.9686609687	38.1461675579	0.936	dann
61.6714697406	38.1461675579	0.937	dann
61.6714697406	38.1461675579	0.938	dann
63.0177514793	37.9679144385	0.939	dann
63.3928571429	37.9679144385	0.94	dann
63.4730538922	37.7896613191	0.941	dann
64.6341463415	37.7896613191	0.942	dann
65.1234567901	37.6114081996	0.943	dann
65.4205607477	37.4331550802	0.944	dann
65.4205607477	37.4331550802	0.945	dann
66.2460567823	37.4331550802	0.946	dann
66.7731629393	37.2549019608	0.947	dann
67.4193548387	37.2549019608	0.948	dann
67.6470588235	36.8983957219	0.949	dann
67.5496688742	36.3636363636	0.95	dann
68.0	36.3636363636	0.951	dann
68.4563758389	36.3636363636	0.952	dann
69.0476190476	36.1853832442	0.953	dann
68.9655172414	35.6506238859	0.954	dann
68.8581314879	35.4723707665	0.955	dann
68.9895470383	35.2941176471	0.956	dann
69.6113074205	35.1158645276	0.957	dann
70.1067615658	35.1158645276	0.958	dann
70.2508960573	34.9376114082	0.959	dann
70.1438848921	34.7593582888	0.96	dann
70.802919708	34.5811051693	0.961	dann
71.7472118959	34.4028520499	0.962	dann
71.9101123596	34.2245989305	0.963	dann
72.4528301887	34.2245989305	0.964	dann
72.3484848485	34.0463458111	0.965	dann
72.9007633588	34.0463458111	0.966	dann
73.7451737452	34.0463458111	0.967	dann
74.3083003953	33.5115864528	0.968	dann
74.297188755	32.9768270945	0.969	dann
74.4939271255	32.798573975	0.97	dann
75.2100840336	31.9073083779	0.971	dann
75.2136752137	31.3725490196	0.972	dann
76.4192139738	31.1942959002	0.973	dann
77.2321428571	30.8377896613	0.974	dann
77.9279279279	30.8377896613	0.975	dann
78.3410138249	30.303030303	0.976	dann
79.2452830189	29.9465240642	0.977	dann
79.7101449275	29.4117647059	0.978	dann
79.7101449275	29.4117647059	0.979	dann
80.2955665025	29.055258467	0.98	dann
80.2955665025	29.055258467	0.981	dann
79.8994974874	28.3422459893	0.982	dann
80.1020408163	27.9857397504	0.983	dann
79.6875	27.2727272727	0.984	dann
79.3650793651	26.7379679144	0.985	dann
79.2349726776	25.8467023173	0.986	dann
80.6818181818	25.311942959	0.987	dann
80.701754386	24.5989304813	0.988	dann
80.3571428571	24.064171123	0.989	dann
79.5031055901	22.816399287	0.99	dann
80.0	22.1033868093	0.991	dann
80.0	21.3903743316	0.992	dann
80.1418439716	20.1426024955	0.993	dann
79.5275590551	18.0035650624	0.994	dann
83.1325301205	12.2994652406	0.995	dann
	0.0	0.996	dann
	0.0	0.997	dann
	0.0	0.998	dann
	0.0	0.999	dann
